phi,ALICE,CMS
-1.28,0.00185876,0.00182658
-1.2544,0.00194593,0.00191035
-1.2288,0.00203744,0.00199821
-1.2032,0.00213345,0.00209032
-1.1776,0.00223413,0.00218683
-1.152,0.00233964,0.00228789
-1.1264,0.00245014,0.00239365
-1.1008,0.00256579,0.00250426
-1.0752,0.00268674,0.00261985
-1.0496,0.00281312,0.00274054
-1.024,0.00294507,0.00286646
-0.9984,0.0030827,0.0029977
-0.9728,0.00322611,0.00313435
-0.9472,0.00337537,0.00327649
-0.9216,0.00353054,0.00342415
-0.896,0.00369165,0.00357736
-0.8704,0.0038587,0.00373611
-0.8448,0.00403166,0.00390037
-0.8192,0.00421044,0.00407006
-0.7936,0.00439494,0.00424507
-0.768,0.004585,0.00442524
-0.7424,0.0047804,0.00461037
-0.7168,0.00498088,0.0048002
-0.6912,0.00518611,0.00499443
-0.6656,0.00539571,0.00519268
-0.64,0.00560921,0.00539452
-0.6144,0.0058261,0.00559947
-0.5888,0.00604578,0.00580694
-0.5632,0.00626757,0.00601633
-0.5376,0.00649073,0.00622691
-0.512,0.00671445,0.00643792
-0.4864,0.00693782,0.00664853
-0.4608,0.00715988,0.00685782
-0.4352,0.00737961,0.00706483
-0.4096,0.0075959,0.00726854
-0.384,0.00780762,0.00746787
-0.3584,0.00801357,0.00766172
-0.3328,0.00821254,0.00784894
-0.3072,0.00840328,0.00802837
-0.2816,0.00858455,0.00819884
-0.256,0.0087551,0.00835921
-0.2304,0.00891372,0.00850832
-0.2048,0.00905925,0.0086451
-0.1792,0.00919057,0.00876851
-0.1536,0.00930666,0.00887759
-0.128,0.00940658,0.00897146
-0.1024,0.00948951,0.00904936
-0.0768,0.00955475,0.00911065
-0.0512,0.00960176,0.0091548
-0.0256,0.00963013,0.00918145
-6.245e-17,0.00963962,0.00919035
0.0256,0.00963013,0.00918145
0.0512,0.00960176,0.0091548
0.0768,0.00955475,0.00911065
0.1024,0.00948951,0.00904936
0.128,0.00940658,0.00897146
0.1536,0.00930666,0.00887759
0.1792,0.00919057,0.00876851
0.2048,0.00905925,0.0086451
0.2304,0.00891372,0.00850832
0.256,0.0087551,0.00835921
0.2816,0.00858455,0.00819884
0.3072,0.00840328,0.00802837
0.3328,0.00821254,0.00784894
0.3584,0.00801357,0.00766172
0.384,0.00780762,0.00746787
0.4096,0.0075959,0.00726854
0.4352,0.00737961,0.00706483
0.4608,0.00715988,0.00685782
0.4864,0.00693782,0.00664853
0.512,0.00671445,0.00643792
0.5376,0.00649073,0.00622691
0.5632,0.00626757,0.00601633
0.5888,0.00604578,0.00580694
0.6144,0.0058261,0.00559947
0.64,0.00560921,0.00539452
0.6656,0.00539571,0.00519268
0.6912,0.00518611,0.00499443
0.7168,0.00498088,0.0048002
0.7424,0.0047804,0.00461037
0.768,0.004585,0.00442524
0.7936,0.00439494,0.00424507
0.8192,0.00421044,0.00407006
0.8448,0.00403166,0.00390037
0.8704,0.0038587,0.00373611
0.896,0.00369165,0.00357736
0.9216,0.00353054,0.00342415
0.9472,0.00337537,0.00327649
0.9728,0.00322611,0.00313435
0.9984,0.0030827,0.0029977
1.024,0.00294507,0.00286646
1.0496,0.00281312,0.00274054
1.0752,0.00268674,0.00261985
1.1008,0.00256579,0.00250426
1.1264,0.00245014,0.00239365
1.152,0.00233964,0.00228789
1.1776,0.00223413,0.00218683
1.2032,0.00213345,0.00209032
1.2288,0.00203744,0.00199821
1.2544,0.00194593,0.00191035
1.28,0.00185876,0.00182658
